ArrayID	Name	BitVector
CCL7	CCL7: CCL7	01210022111020002002220201210201002202120200021220222122202002002002222022020221012012121101212022202122022020222120010222222222020000
PEX16	PEX16: PEX16	11111101201001000202100100000202110010012101001011011110111111121101110001120101011100202110120100002111001100211110002100110121100001
RASGRP4	RASGRP4: RASGRP4	00011020010020221221012222000022001022220000220001101021002000101020002010002000001200000012111220220102011211012022020200102211200112
C17orf50	C17orf50: C17orf50	02222102222202210202202021221222220001012222202222202000120222222002221202222202220122012000122210222222220200202202122222020022222011
PEX26	PEX26: PEX26	01101101102201000101201000111110111100001112001112010111220121220100220011220111120011102111210110011110110100110110202010000011010110
ADAM29	ADAM29: ADAM29	00020000110000200011000020010000211002220020122000000002020011112022110110000001100002000200000000011210010120100001021000200000100010
DNMT3B	DNMT3B: DNMT3B	11121121011210110021111221021121111211111221221111012121110111101121202121101121111001020121111112211112212111011212111121121101112210
PRSS42	PRSS42: PRSS42	00000000100020010000010021002000100002000001000001010002010012002210000211000000101020000100000000000110202022000001011011002011000210
HMGA1P7	HMGA1P7: HMGA1P7	01000000001020000000000000120002000000010100100000100000000001000000000000002000001000000200000000000001000000000000000002002000022000
LOC100128675	LOC100128675: LOC100128675	21202000000020212000022220000110001120200000020200220121000000001002001000001200002001011001000022121002211222202002022222112200112002
PPP1R14A	PPP1R14A: PPP1R14A	02101001101020112201111012010120000021112110212000121100001000012212000201011010102100122110020122112012121200212022011102120210112112
PBX4	PBX4: PBX4	20021111020020111200021112000102111120022010211110102020102000012112000010011101201200211111010020112100101211112002010202110211101112
RTKN2	RTKN2: RTKN2	21212101022201010021122210222110222211120221112211111221111112211120202121112221111112111212112200021220212122022201210220111011221210
C7orf44	C7orf44: C7orf44	11011011110111111011111111111102111111011011111110012112100011112011111111111111111111211121111111112111011121110121101010111121111111
ZNF44	ZNF44: ZNF44	11121211111101111111111111111102110111111111012111101110211222112111121101121201110121111120211100111111201111111101112120100111221111
YES1	YES1: YES1	11211121112222111021211111212110101201110211110222220211122221210220112121211121111021010111102111110121122022011111211212112201121221
FCER1G	FCER1G: FCER1G	00021021100020222122122222000012002022211001222101212022002012122022002122012220102210211022222121222112020222222021020200012220200112
MFSD8	MFSD8: MFSD8	01222111121101121011111111112020111111210111121112101211120222211011121111121111111112101211111111121211111121010111121011101011221111
ANKRD43	ANKRD43: ANKRD43	02212202222202020222202122222222221222222222002222211221222222222220220222222222221222212221222200020220222212222202222021220022222222
ADIPOR1	ADIPOR1: ADIPOR1	11111121111111111011111111110112111111111101111111111111111111111111111021111111111111111111111121111111111011111121111111112111111111
C4orf39	C4orf39: C4orf39	22212101222222120012222021122100221022022122120021211001221022222111220212022212111022121210111121222222110220220211211022011002222211
MTHFR	MTHFR: MTHFR	21111211011121111110121211110110111111111111111121211120111110111211101111101111211111121111101111111101012111111001111212111101101112
RSPH6A	RSPH6A: RSPH6A	22222200212120210000102020012000110212010121100020000000200021002222000200101202210001021120022220100022200211001102210222220102112210
FAM138A	FAM138A: FAM138A	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
C11orf67	C11orf67: C11orf67	01111101101011100202101010001202100020002001002011001000110112121002120101120100111101212020220000101101111200200110002000010120111011
NCRNA00116	NCRNA00116: NCRNA00116	02111101200111102202100000010211100110012001102010010110100112121102110101210011011100212110120000002112101200211121102000120120111000
ZNF283	ZNF283: ZNF283	01111201111212012021112110122111111201111211120111101111111222110110111101111111110111111111101211210111121011011111111111111111121211
CAPRIN1	CAPRIN1: CAPRIN1	11111111111211111011111111211110112111110111111111111211111111111110112121111111111121111111111111110120111011111111210111111111111111
COL8A2	COL8A2: COL8A2	21111011112020221121121121110020112022221110202100222121002100012212010201012101102210010102011222111112021101211002020102122111102122
PRAMEF4	PRAMEF4: PRAMEF4	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
MIR376A1	MIR376A1: MIR376A1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
LOC100288079	LOC100288079: LOC100288079	00000000000001000020000202002000000100000000000100000000000010000002100000000000000000000000000101000000002000020002000002000001000100
CASC5	CASC5: CASC5	11212210012202010020112212222010222201120222020222111222120121201220202221202122221122020211112211120120212022021212200120211002121220
PAMR1	PAMR1: PAMR1	01201011110020210212012122011110001012212110101201211011002110001111010210011100201210120121111201210012020101201012020202011221202122
CLEC10A	CLEC10A: CLEC10A	00002010110020220122112222010012011022222001201100112121002112212021000211022101200211200211222211022112021212212022020001111020201222
FAM18A	FAM18A: FAM18A	21121111120021111010022122010012220112221121212110212011112110102121011201001102201211010211001111112102202222101002020202211211112122
ICT1	ICT1: ICT1	01111101101101001202101000100201111010002001002111011101100112121001110111120111011101202110220000002111100111210120102000111021100100
AMELY	AMELY: AMELY	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
GABARAP	GABARAP: GABARAP	01111011100010111202101110000102000020002001002011011111100111022102110101120100011110212010110110102111010110211020002100011120101001
CELA1	CELA1: CELA1	21120002210100120000022022002002010011010011000000002202010002000001100022021020100202211202000111222201020221002020020001000220220002
POLL	POLL: POLL	02111101211101101202101110111111111111002111111110011111110111021112110111111101011101112111120101012111111210211111102010110011111101
EXPH5	EXPH5: EXPH5	12221202222202010222201100222220220211112222002222201221220222220110221212221212120022212120222200011220212112221201202020200022121220
SMAGP	SMAGP: SMAGP	02210202212202000202200100221201211210002212002222111211210222220100221112220211021022212021221000001220200110210220202020110021120100
SLC19A3	SLC19A3: SLC19A3	02222222122102211212202000022211211110002222012010102110220222120011220102122202021122212120221121001211212201200201002020112022221210
LRRIQ4	LRRIQ4: LRRIQ4	02202222122202002212202210222220222201120222001222202222222222222122220202222222222122022120222201012220222222120220202020220022222210
CDCA7	CDCA7: CDCA7	12212102222202120222202122222222222222222222002222222221221222222220222222212222221222021221222200021220222222121212212020220022222222
LMCD1	LMCD1: LMCD1	10011021000020112210021222000020001122220010221100220011002000001212001220001111102200220102002122211002021111102021010202222210102022
FAM48A	FAM48A: FAM48A	11111111111111111011111111112111111111111111111111111111111111111111111111111111111111011111112111211111111111011111111111112011121111
MIR642B	MIR642B: MIR642B	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PTPRD	PTPRD: PTPRD	02211212122222220222221111222110212212211221102222201221222222210210221221121222211121021111102202010210221111120201221022101012021222
GUCA2A	GUCA2A: GUCA2A	02202201202202020212202000222212222021122002002022200100220222221200220222221222220221212220220200001220001202221001202010100020200110
PHKG1	PHKG1: PHKG1	21111111110021121210021011000121111121112120222010211020002011012211111201012100211200011121011211212102112210002102011112000111112112
DNAJC8	DNAJC8: DNAJC8	11111011111111112111111111111112111111111011111111112101101111112111111111111111011111111111111111111111110111111120111101111110111111
LOC728758	LOC728758: LOC728758	22202111022220201010212121222120121210120222120222202021120022212110202022212012210102121222012211121221212022120102210121120222212220
ODAM	ODAM: ODAM	20022022000010022020022220000120011020000011220000121002202000002020102221001120100001020112001222211000021212000010000011222010102220
FAHD2B	FAHD2B: FAHD2B	11010011100010111202011011010211110021112010112100101011100011002112000111010101002110211111021001102012111110210110001001021021111001
OR2T2	OR2T2: OR2T2	01000000000020000000000000000000000000020000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100002
WARS2	WARS2: WARS2	01111101111212111111201100121111100110111202002112111211110111220111111122221111121121111121221110111110111111110210211021110121121110
PLAC8L1	PLAC8L1: PLAC8L1	12122202221201111212102100112100211120122221022120002120110222112110220202222101211100212012122110212210102200221101002111110222122221
CCDC18	CCDC18: CCDC18	11121211011210110010112112112100221101110211120211102111011111102010101111101112110112010210111101222120111022021111211111101011121210
COL2A1	COL2A1: COL2A1	22202202222212220222202201222202221122222222002021220012220222220211221201222212221222122220220220020220222222201202202021020222222221
GRM7	GRM7: GRM7	02202201222200002222121022212002022012120211202020202020212222200200120122211202000102020111021200002221000002220200020222110012122020
ATR	ATR: ATR	21121221111211211020121212212111211211110121120211111112112111101120112221102121111112020111102112211111212022011112210221212101111111
RPL32	RPL32: RPL32	11111001100011111202111011000102010020012011002010112001101012022002110101020100011100202120110000002111100110201110002000110120211000
DEFA3	DEFA3: DEFA3	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
MT1JP	MT1JP: MT1JP	12012212100012112202002122000212112020022022112100102012112021122212221000011201200121222010012020002202100200210101022002020020222122
SSTR4	SSTR4: SSTR4	00000100010020200000000001000000000000020110100000110000000011001200020200000000000000020002000000000000100000000000010002200200002011
MYD88	MYD88: MYD88	11111121112111011011111111111101112111111112110212111111111111221110111011211111111111112111111121111112111111121121101110111111010011
ELF1	ELF1: ELF1	20111110021121111020121112111012111101120121110111211111112110101120111110101111211111010201001111020100111012012101120212111200111221
BEST1	BEST1: BEST1	10011121110020222020021222000111101022210000221001110021002001111121001021002100202210120012012122221002011211112022020202212210102112
