ArrayID	Name	BitVector
SPA17	205406_s_at	111111011221221222121211111110111111212211121211111122111211112112122222112212221210100110000000010001111211211221012211202121221221222202222222222122221212222212111120111210122212221121222122222222222121222211111122112222222222
TMEM106B	218930_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210211020020020022222222222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222211210222222222222222
NRP2	225566_at	010000001011111011100001011011010001111101000101001101101110001010011111110111102012011111222211221220001010001111101001000111111100101121001010111100000101110101001100011111001011010110010000110000010001001011101110100000001010
PPARGC1A	219195_at	111110112211221121111212121221122221111112211011112121210122101211122222222222122121110111010010020002222221222211011222222111021222222201112222212122112221112100000100001001000001002001100010011111200110001222221100111222211111
CRTC3	218648_at	111121111101211110111110011111111121121111111111112112111111111111112111222221212210101000020020020021111110111111211221222111222222221222112222111221122212212122122212112111211121212112121112111122122121211110110212222222222222
SGEF	227197_at	010000001111111011110111100000000101001110111001111001111111101101101011120110122000002200220020020020110100001000011021112011201210101121001112011010001201101111120011010001020111111110212110111112111011101100011111101011111110
ATP11C	226785_at	211222122222222221222221122222222222122222222121222222221222202112222222221222222210100100010010020012222222222221212222222221222222122222112222222222122122212112211121111010122112222122222121222122212120212201111222222222222222
TTC23	240716_at	001001000000000000001001210001000000000000000100000010000000010000001001000000000011111112202211202200000001101000000000000000100000000100000000000000101010000000000000000100000000000001000010000000000001000000100000000000000000
GZMB	210164_at	000000000000000000000000001000100000010010000000010102000000001000100010001000000101011001001101010100000101001000201000000000210111210120122111011220011120011001011011000101112111102011110011110001000001012000001210002222222222
IGKC	216576_x_at	222222222222222222222212202121002102222222222222222222222222222222200000000100000000000000000000020012221122222002221000000222222221212122221111222212221222221220210222222212212202022101210011222222201222222000000210200000000000
HDAC8	223908_at	000000000000000000000000010000000010001011100000000011000000000000012112111211221110000000011001001000000100100000001221102011210001121211122222011020012110122100000010000000021110111110211011111111211010121101111111112222222212
DCP2	212919_at	211221122222222222222222222222222222222222222222222222222222222222222222222222222220100110020010020012222222222221122222212122222222222222212222222222212122222210211211112111112121122222222222222222112220222211211122222222222222
EIF3F	200023_s_at	111111111112111111111111112121111121122212121121212222212122112221102001111110110100110010010010020112222111222111211101001122211221222222221222122111121212222222211212122112222221222222222222222222222221222100000222222222222222
MSH2	209421_at	110011112222212112122211111121002021222222222111111222112121211211201012011211111100000000000000010001212111212101101122111211221221222222221222122112121111212122222122121121222222222222222222222222222221222221211222212222222222
MTMR4	212277_at	222222122222222122222222222222122222122222222222222222222222122222212222121222121120110110010010010002222222222221122221111222222222222222222222222222222222222222222222222121122222222222222112222222222121222110111222222222222222
TNK2	203838_s_at	000000110000010000000010100010000000100000000100010000001000020000000000000111100001111121212102202211000010000000000000000000000000001000000000000000001110000100000000101101000000000000000100000000000002000000010000000000000000
ANXA8	203074_at	111101110000000101100011000101001001100011000111000000111000010001001000000000001012222121222221202211110111000011000011010001000000010011000000100000000000000011111111111111100000000101010101000000000001100111111000000000001110
C9orf95	219147_s_at	222221222221222122222221222222222222222222222222212222221222122222222222212122222220210211010010020012222222222221122111111222222222222222222222222222222222222212221212212111222222222222222222222221221221221221211222222222222222
APOBEC1	207158_at	002100000010012210001121102010210210220000101020000002000001000000020211012002111000110211200000110011002100100120000000000200010000001100001111021010001010021000121100201121222112222222222222222221222221222211200222222222222222
CACNG2	214495_at	111111101000000000000011110100111001100000011111100000001001110010000000000000001002222112212212212211001111000110010001111101010000000000000000001000000000000011101011110111010011100101011101110000110102000121122100100000000000
DBT	205369_x_at	011121011111101121111101111211011211122212221111212222211222011212200000000000000001000001010000001002222222212221001001000011121220102011220000122101110211120211111121111010122122222221221111222222222221222000000011110000000000
DOCK2	213160_at	111122211211111111122111122111222121222212112121212222212211122211211021211110101011111111102012121121122102121010211000000122211222111222112222122221122211212210110101111101011100011100100111111111101111011001001100101000011001
RRBP1	201203_s_at	222222222222221222222222212221111212222222121211222122211222221222212112221111211111111111202102121212222222221222122101200222012120101011110000122101110221200122222222222222222122222212222111122222222212222000001222220000000000
TSPAN7	202242_at	222222222222222221222222222222222222222222222222222222222222222222222222222222222220220220000012020022222222222222122122111222222222222212222222222222222222222200110200101010000000100001000010001100101020000100000001000000000000
PXMP2	219076_s_at	121221221211221121121221212221112212122212222121122222211222122121121111112111111111210120000012010212221221211211011112111222012222212202222222112121122122212210110101001110110101121111111110111112111121011101101111100111100111
RASSF2	203185_at	011122111211112010122112122011222121122211122122211212212220102101221021111110111011011000110020021021122112121000211000000122211222111222112222121121122111222101120111111101001100010001100000011100100010011000001100102010011001
